,price
20242,369000.0
20243,315000.0
20244,540000.0
20245,560000.0
20246,559977.0
20247,780000.0
20248,659123.0
20250,997702.0
20251,509000.0
20252,780000.0
20253,1480000.0
20255,1190000.0
20256,650000.0
20257,1100000.0
20258,569000.0
20260,449000.0
20261,363000.0
20262,310000.0
20263,519000.0
20265,920000.0
20266,393702.0
20267,329000.0
20268,699000.0
20269,1169000.0
20270,390000.0
20271,649900.0
20272,234000.0
20273,329000.0
20274,970000.0
20275,630000.0
20276,640000.0
20277,369000.0
20278,277000.0
20279,649000.0
20280,1023000.0
20281,214000.0
20282,378000.0
20283,375000.0
20284,631000.0
20285,499000.0
20286,369000.0
20287,375000.0
20288,659000.0
20289,380000.0
20290,495000.0
20291,513280.0
20292,549000.0
20293,541125.0
20294,630000.0
20295,450000.0
20296,1250000.0
20297,519000.0
20298,697000.0
20299,287000.0
20300,800000.0
20301,865000.0
20302,429660.0
20303,550000.0
20304,749000.0
20305,895000.0
20306,779000.0
20307,269000.0
20308,527000.0
20309,360000.0
20310,600000.0
20311,239000.0
20312,1059000.0
20313,977000.0
20314,269000.0
20315,349000.0
20316,508175.0
20317,660000.0
20318,970000.0
20319,250000.0
20320,660000.0
20321,934650.0
20322,1107400.0
20323,549000.0
20324,607144.98
20325,729000.0
20326,650000.0
20328,850000.0
20329,739000.0
20330,415000.0
20331,365000.0
20332,675000.0
20333,515000.0
20334,940000.0
20335,488716.0
20336,711800.53
20337,489000.0
20338,292581.0
20339,250000.0
20340,459000.0
20341,364746.0
20342,533000.0
20343,349000.0
20344,342000.0
20345,955000.0
20346,850000.0
20347,529000.0
20348,456000.0
20349,439900.0
20350,889000.0
20351,1119000.0
20352,961681.0
20353,495000.0
20354,799000.0
20355,619000.0
20356,495000.0
20357,149000.0
20358,749000.0
20359,565250.0
20360,565250.0
20361,619000.0
20362,480000.0
20364,799000.0
20365,1050000.0
20366,396469.0
20367,490000.0
20368,319000.0
20369,530000.0
20370,499999.0
20371,332000.0
20372,255000.0
20374,415000.0
20375,418000.0
20376,850000.0
20377,789000.0
20378,277056.0
20379,454900.0
20380,536200.0
20381,540750.0
20382,471967.0
20383,355875.0
20384,849000.0
20386,571048.0
20387,1147790.0
20388,640000.0
20389,1075000.0
20390,549000.0
20393,332957.0
20394,314000.0
20395,518000.0
20396,367578.0
20397,490418.4
20398,320491.3
20400,438410.7
20401,573216.0
20402,389000.0
20403,487000.0
20404,505247.0
20405,459900.0
20406,498979.0
20407,599000.0
20408,359040.0
20409,376980.0
20411,308754.6
20412,393264.0
20413,976500.0
20414,562050.0
20415,291115.0
20416,1049000.0
20418,310612.0
20419,1020343.0
20420,460000.0
20421,325000.0
20422,564360.0
20423,900000.0
20424,565920.0
20425,590000.0
20427,330000.0
20429,625167.0
20431,376975.0
20433,429240.0
20434,396906.0
20435,352891.0
20436,872865.0
20438,160274.0
20441,838605.0
20444,1176675.0
20445,314650.0
20446,630000.0
20447,515000.0
20448,529000.0
20449,429500.0
20450,369000.0
20451,619000.0
20452,790000.0
20453,890000.0
20455,779000.0
20456,315000.0
20457,349000.0
20458,905000.0
20459,620000.0
20460,885000.0
20461,395000.0
20462,412000.0
20463,219000.0
20464,699000.0
20465,699000.0
20466,1140000.0
20467,749000.0
20468,410000.0
20469,464305.0
20470,180000.0
20471,508808.0
20472,599999.0
20473,880000.0
20474,920000.0
20475,320000.0
20476,849000.0
20477,425000.0
20478,667000.0
20479,650000.0
20480,580000.0
20481,499999.0
20482,539000.0
20483,850000.0
20484,299000.0
20485,950000.0
20486,529000.0
20487,298000.0
20488,720000.0
20489,699000.0
20490,200000.0
20491,529000.0
20492,768000.0
20493,650000.0
20494,533355.0
20495,451167.0
20496,849000.0
20497,635697.0
20498,609998.0
20499,778558.0
20500,498166.0
20501,612480.0
20502,628038.0
20503,501486.0
20504,430000.0
20505,399000.0
20506,489900.0
20507,785000.0
20508,560000.0
20509,560000.0
20510,642500.0
20511,1300000.0
20512,540000.0
20513,379000.0
20514,319000.0
20515,540000.0
20517,825000.0
20519,1002352.0
20520,999900.0
20521,849000.0
20522,585000.0
20523,885000.0
20525,391061.0
20526,450940.0
20527,378318.0
20528,375708.0
20529,946424.83
20530,679332.0
20531,378662.0
20532,644536.0
20533,481252.0
20534,513213.0
20535,669000.0
20536,800000.0
20537,289000.0
20538,349000.0
20539,419000.0
20540,830000.0
20541,752500.0
20542,505800.0
20543,525360.0
20544,533250.0
20545,1074330.0
20546,622000.0
20547,999000.0
20548,511920.0
20549,842640.0
20550,350000.0
20551,240000.0
20552,789000.0
20553,477000.0
20554,879000.0
20555,800000.0
20556,450000.0
20557,643674.0
20559,398000.0
20560,527000.0
20561,539000.0
20562,399000.0
20563,350000.0
20564,997000.0
20565,1099000.0
20566,390000.0
20567,997000.0
20568,997000.0
20569,990000.0
20570,997000.0
20571,997000.0
20572,510000.0
20573,340000.0
20574,535000.0
20575,848117.0
20576,449000.0
20577,229000.0
20578,625000.0
20579,449000.0
20580,625000.0
20581,349000.0
20582,520000.0
20584,230000.0
20586,282000.0
20587,304000.0
20588,395000.0
20589,479000.0
20590,649000.0
20591,1189000.0
20592,699000.0
20593,369000.0
20594,527072.0
20595,229900.0
20596,255000.0
20597,659000.0
20598,334341.0
20599,955000.0
20600,850000.0
20601,219000.0
20602,499000.0
20603,899000.0
20604,399000.0
20607,789000.0
20609,344000.0
20610,428000.0
20611,425000.0
20612,395000.0
20613,509000.0
20614,459000.0
20615,595000.0
20616,550000.0
20617,679000.0
20618,550000.0
20619,630000.0
20620,599999.0
20622,350000.0
20625,340720.0
20626,346355.0
20627,964082.0
20628,360000.0
20629,707520.0
20630,350682.0
20631,310000.0
20633,479000.0
20635,393000.0
20636,249000.0
20637,777062.0
20638,399900.0
20639,1197747.2
20640,1273000.0
20641,449000.0
20642,653500.0
20644,799000.0
20645,739000.0
20647,429660.0
20648,674417.0
20649,899000.0
20650,455000.0
20651,1320000.0
20652,290000.0
20655,539000.0
20656,422500.0
20657,854914.0
20658,899000.0
20660,738000.0
20661,750000.0
20662,564400.0
20664,320000.0
20665,777271.0
20666,629000.0
20667,499000.0
20668,529000.0
20669,375647.0
20670,699000.0
20671,465000.0
20672,635000.0
20673,542250.0
20674,350436.0
20675,469000.0
20676,319000.0
20677,587510.0
20678,709000.0
20679,799999.0
20680,661500.0
20681,716000.0
20682,973000.0
20683,635000.0
20685,592773.0
20686,445000.0
20687,349000.0
20688,430000.0
20689,289000.0
20690,630000.0
20692,590000.0
20693,1070000.0
20694,679000.0
20695,539500.0
20696,660800.0
20697,899000.0
20698,899000.0
20699,649000.0
20700,650000.0
20701,275000.0
20702,368000.0
20703,586000.0
20704,437840.64
20705,437061.96
20706,445849.92
20707,445849.92
20708,399000.0
20709,997000.0
20710,330000.0
20711,390000.0
20712,560000.0
20713,1195000.0
20714,430000.0
20716,655500.0
20717,316800.0
20718,840000.0
20719,650000.0
20721,220000.0
20722,297100.0
20723,639000.0
20724,399000.0
20725,370000.0
20726,490000.0
20727,699000.0
20728,699000.0
20729,590000.0
20730,599000.0
20731,600000.0
20732,439000.0
20733,970000.0
20734,449000.0
20736,1249500.0
20737,487491.0
20738,990000.0
20739,390000.0
20740,425264.0
20741,303572.0
20742,299136.0
20743,869000.0
20744,219000.0
20745,799000.0
20746,899000.0
20747,455000.0
20748,625000.0
20749,375000.0
20750,355000.0
20751,380000.0
20752,435000.0
20753,985000.0
20755,785000.0
20756,1300000.0
20757,850000.0
20758,699000.0
20759,978000.0
20760,655000.0
20761,350000.0
20762,1250000.0
20763,472900.0
20764,698000.0
20765,380000.0
20766,1173040.0
20767,345000.0
20768,795000.0
20769,470000.0
20770,459000.0
20771,619900.0
20772,447865.0
20773,694476.0
20774,624819.0
20775,614542.0
20776,1190000.0
20777,1001287.0
20778,983000.0
20781,625000.0
20782,350000.0
20783,987000.0
20784,365000.0
20785,409000.0
20787,470000.0
20788,850000.0
20790,599000.0
20791,529000.0
20792,511390.0
20793,959000.0
20794,607000.0
20795,359000.0
20796,889000.0
20797,1110000.0
20798,449000.0
20799,350000.0
20800,725000.0
20801,629000.0
20802,899000.0
20803,610606.0
20804,610606.0
20805,604601.0
20806,214000.0
20807,245000.0
20808,180000.0
20809,235000.0
20810,350000.0
20811,599000.0
20812,590000.0
20813,995000.0
20814,459000.0
20815,199990.0
20816,261643.2
20817,297024.0
20818,268242.0
20819,680000.0
20820,475000.0
20821,439000.0
20822,329000.0
20823,349000.0
20824,295000.0
20825,389000.0
20826,379669.4
20827,329000.0
20828,369000.0
20829,359000.0
20830,297500.0
20831,339000.0
20832,607100.0
20833,365000.0
20835,1285000.0
20837,698000.0
20838,689000.0
20839,275000.0
20840,265000.0
20841,1250001.0
20842,445000.0
20843,295000.0
20844,299000.0
20845,299000.0
20847,664000.0
20848,299000.0
20851,809800.0
20852,1150000.0
20853,520000.0
20854,463000.0
20855,490000.0
20856,460000.0
20857,1350000.0
20858,599000.0
20859,1101100.0
20860,629000.0
20861,420000.0
20862,580000.0
20863,336523.0
20864,685000.0
20865,581062.5
20866,649000.0
20869,950000.0
20870,765000.0
20871,632772.0
20873,294822.0
20876,470000.0
20877,599986.0
20878,684365.0
20879,449900.0
20880,449900.0
20881,409600.0
20882,363600.0
20883,470844.0
20884,613250.0
20885,630747.0
20886,549900.0
20887,300653.0
20888,958900.0
20889,235000.0
20890,479000.0
20891,599000.0
20892,509000.0
20893,361855.0
20894,439000.0
20895,749000.0
20896,279000.0
20898,718900.0
20899,479000.0
20900,609011.0
20901,699400.0
20902,337922.0
20903,730000.0
20905,460000.0
20906,669000.0
20907,319000.0
20908,829000.0
20909,519000.0
20910,949000.0
20911,679000.0
20912,679000.0
20913,679000.0
20914,679000.0
20915,195000.0
20916,399000.0
20917,539000.0
20918,720000.0
20919,980000.0
20920,691444.68
20921,669317.0
20922,593460.0
20923,771540.0
20924,695000.0
20925,999000.0
20926,1400000.0
20927,870000.0
20928,655000.0
20929,580000.0
20930,208000.0
20931,389000.0
20932,454000.0
20933,620000.0
20934,270000.0
20935,335000.0
20936,565000.0
20937,305000.0
20938,829900.0
20939,459000.0
20940,439000.0
20941,333000.0
20942,922000.0
20943,708733.76
20944,534600.0
20945,555983.0
20946,334997.0
20947,702150.0
20948,570000.0
20949,699000.0
20950,850000.0
20951,797000.0
20952,695175.0
20953,944300.0
20955,310726.0
20956,640000.0
20957,649000.0
20959,421000.0
20960,518000.0
20962,707870.0
20963,738990.0
20964,273618.0
20965,315925.5
20966,257295.48
20968,490000.0
20969,467542.0
20970,480250.0
20971,385000.0
20972,609000.0
20973,649000.0
20974,376980.0
20976,308914.5
20977,421416.0
20978,950861.5
20979,382320.0
20980,581025.0
20981,1100000.0
20982,232078.0
20983,867083.0
20984,532000.0
20985,260000.0
20986,450600.0
20987,332618.0
20988,556480.0
20989,367900.0
20990,519000.0
20991,560000.0
20992,382950.0
20993,524960.0
20994,700000.0
20995,413000.0
20997,536750.0
20999,200000.0
21001,630437.0
21002,389609.0
21003,359125.0
21005,349000.0
21006,429240.0
21007,402810.0
21008,352891.0
21009,165627.0
21012,445810.0
21013,1137000.0
21014,660469.0
21015,851902.92
21016,828676.0
21018,1114440.0
21019,879000.0
21020,545000.0
21021,899990.0
21022,799000.0
21023,799000.0
21024,610000.0
21025,409000.0
21026,269900.0
21027,514563.0
21028,986900.0
21029,350000.0
21030,735000.0
21031,519000.0
21032,479000.0
21033,540000.0
21034,399000.0
21035,215000.0
21036,340000.0
21037,300000.0
21038,310000.0
21039,499000.0
21040,630544.0
21041,934519.0
21042,429000.0
21043,490000.0
21044,510000.0
21045,599000.0
21047,255000.0
21048,598592.0
21049,819343.0
21050,546655.8
21051,499226.0
21052,877455.0
21053,749999.0
21054,249000.0
21055,385000.0
21056,495000.0
21057,432000.0
21058,549000.0
21059,409000.0
21060,470000.0
21061,390000.0
21062,342000.0
21063,945000.0
21064,711000.0
21065,875000.0
21067,1499000.0
21068,341000.0
21069,474600.0
21070,890000.0
21071,606999.0
21072,607100.0
21073,397080.0
21074,1298080.0
21076,378500.0
21077,589000.0
21078,580000.0
21079,448384.0
21080,625482.0
21081,682434.0
21082,650000.0
21083,699000.0
21084,349000.0
21085,575000.0
21086,1080000.0
21087,549000.0
21088,555000.0
21089,229000.0
21090,269000.0
21091,1030000.0
21092,395000.0
21093,759000.0
21094,1349000.0
21095,650000.0
21096,620000.0
21097,238661.0
21098,336000.0
21099,699000.0
21100,919000.0
21101,1115000.0
21102,799000.0
21103,699000.0
21104,1300000.0
21105,599000.0
21106,947003.0
21108,551000.0
21109,558000.0
21110,330000.0
21111,405500.0
21112,449000.0
21113,330000.0
21114,380000.0
21115,1250000.0
21116,539000.0
21117,520000.0
21119,292039.0
21120,460000.0
21121,435000.0
21122,435000.0
21123,429660.0
21124,749000.0
21125,390535.0
21126,556818.0
21127,1250000.0
21128,1188000.0
21129,355000.0
21130,349000.0
21132,367000.0
21133,1115000.0
21134,1010000.0
21135,796880.0
21137,1062081.0
21138,1112500.0
21139,680000.0
21141,439000.0
21142,756600.0
21143,715749.0
21144,538000.0
21145,990564.0
21146,269000.0
21147,1150000.0
21148,549000.0
21149,578000.0
21150,489024.0
21151,533871.0
21152,950000.0
21154,370000.0
21155,380000.0
21157,580000.0
21158,739000.0
21159,995000.0
21161,849000.0
21162,1299000.0
21164,450000.0
21166,268000.0
21167,998000.0
21169,1025000.0
21170,389000.0
21172,549800.0
21173,576800.0
21174,319000.0
21175,419000.0
21176,546000.0
21177,529000.0
21178,499000.0
21179,699000.0
21180,1180000.0
21181,205000.0
21182,531171.0
21183,599000.0
21184,258000.0
21185,280000.0
21186,720000.0
21187,900000.0
21188,789000.0
21189,329000.0
21190,473300.0
21191,560000.0
21192,1350000.0
21193,320000.0
21194,481000.0
21195,1160140.0
21196,419000.0
21197,299000.0
21198,519000.0
21199,473300.0
21200,590000.0
21201,429000.0
21202,993862.0
21203,623981.4
21204,869000.0
21205,988000.0
21206,477000.0
21207,399000.0
21208,660000.0
21209,299000.0
21210,550000.0
21211,485000.0
21212,1075000.0
21213,270000.0
21214,596970.0
21215,850000.0
21216,1290000.0
21217,199000.0
21218,280000.0
21219,465000.0
21220,558157.0
21221,605846.0
21222,269000.0
21223,359000.0
21224,480000.0
21225,1050000.0
21226,1400000.0
21227,779000.0
21228,550000.0
21229,575000.0
21230,690000.0
21231,165000.0
21232,519000.0
21233,394219.0
21234,316708.5
21235,316708.5
21236,599000.0
21237,710000.0
21238,899000.0
21239,336000.0
21240,810000.0
21241,1149000.0
21242,550000.0
21244,680724.0
21245,603266.0
21246,499900.0
21248,216000.0
21251,259000.0
21252,825000.0
21253,917000.0
21254,649000.0
21255,560000.0
21256,624400.0
21257,369000.0
21258,560000.0
21259,659000.0
21260,860000.0
21261,489000.0
21263,504054.0
21264,529000.0
21265,474000.0
21267,399000.0
21270,555000.0
21271,472875.0
21272,560000.0
21273,390000.0
21274,425000.0
21275,405894.0
21276,480000.0
21277,299900.0
21278,719000.0
21279,970000.0
21280,690000.0
21281,1100000.0
21282,719000.0
21283,670000.0
21284,959000.0
21285,559000.0
21286,489000.0
21287,373000.0
21288,349914.0
21289,560000.0
21290,270000.0
21291,599000.0
21292,560000.0
21293,482724.0
21294,699000.0
21295,419000.0
21296,726754.0
21297,560000.0
21298,685560.0
21299,599000.0
21300,748000.0
21301,645000.0
21302,649000.0
21303,568000.0
21304,529000.0
21305,560000.0
21306,680000.0
21307,790000.0
21308,618014.0
21309,450000.0
21310,560000.0
21311,314000.0
21312,629000.0
21313,815000.0
21314,265000.0
21315,599000.0
21316,910000.0
21317,559000.0
21318,590000.0
21319,490000.0
21320,729000.0
21321,560000.0
21322,309000.0
21323,424254.0
21325,695000.0
21326,609000.0
21327,560000.0
21328,399000.0
21329,499000.0
21330,440000.0
21331,1098000.0
21332,399000.0
21333,339000.0
21334,389000.0
21335,368000.0
21336,650000.0
21337,790000.0
21338,568000.0
21339,699000.0
21340,980000.0
21341,413400.0
21342,277800.0
21343,440000.0
21344,577720.0
21345,694912.0
21346,371637.0
21347,890000.0
21348,366792.0
21349,825000.0
21350,799000.0
21351,260000.0
21352,719000.0
21353,1469000.0
21354,423725.0
21355,443886.0
21356,618355.0
21357,649000.0
21358,649000.0
21359,535750.0
21360,972000.0
21361,739000.0
21364,342171.0
21366,516948.5
21367,375000.0
21368,559000.0
21369,625010.0
21370,366513.0
21371,445910.0
21372,255200.0
21373,450680.0
21374,850000.0
21375,599000.0
21376,850000.0
21377,962154.0
21378,629028.0
21379,913688.0
21380,699000.0
21381,1249000.0
21382,529000.0
21383,845000.0
21384,622000.0
21385,399000.0
21386,825000.0
21387,845000.0
21388,980000.0
21389,545000.0
21390,699000.0
21391,820000.0
21392,650000.0
21393,490000.0
21394,649999.0
21395,790000.0
21396,1149000.0
21397,875000.0
21398,1099000.0
21399,628000.0
21400,330000.0
21401,480000.0
21402,472885.0
21403,519885.0
21404,690000.0
21405,578760.0
21406,560000.0
21409,585000.0
21410,1375000.0
21411,759000.0
21412,210000.0
21413,445000.0
21414,169000.0
21415,363275.0
21416,499000.0
21417,529000.0
21418,479000.0
21419,599000.0
21420,649000.0
21421,630000.0
21422,499000.0
21423,699000.0
21424,658007.0
21425,384900.0
21426,220000.0
21427,195000.0
21428,326000.0
21429,346500.0
21430,369000.0
21431,590000.0
21432,390000.0
21433,1035000.0
21434,388700.0
21435,585000.0
21436,332429.5
21437,870000.0
21438,868000.0
21439,220000.0
21440,385000.0
21441,495000.0
21442,690000.0
21443,675000.0
21444,339000.0
21445,318120.0
21446,470000.0
21447,431200.0
21448,910000.0
21449,433219.5
21450,180000.0
21451,630000.0
21452,476289.0
21453,799000.0
21454,432700.0
21456,419000.0
21457,1190000.0
21458,1134000.0
21460,768500.0
21461,550000.0
21462,429000.0
21463,364270.0
21464,1200000.0
21465,299000.0
21466,372372.0
21467,678000.0
21468,355800.0
21469,415000.0
21470,210000.0
21471,499000.0
21472,690000.0
21473,486414.0
21474,535000.0
21475,550000.0
21476,600000.0
21477,320000.0
21478,538560.0
21479,423000.0
21481,432177.0
21482,659756.0
21483,309589.4
21484,560793.8
21485,563000.0
21486,716870.0
21487,630000.0
21488,572544.0
21489,469900.0
21490,339000.0
21491,858750.0
21492,377590.0
21494,858600.0
21495,393336.0
21496,562050.0
21497,619000.0
21498,311025.0
21499,1049000.0
21500,400960.0
21501,460000.0
21502,616900.0
21503,268756.8
21504,556480.0
21505,521092.0
21506,560000.0
21507,649000.0
21508,297900.0
21509,556650.0
21510,524960.0
21511,640000.0
21512,460000.0
21514,539000.0
21515,265000.0
21517,835813.0
21519,383414.0
21521,416162.0
21522,529000.0
21523,329000.0
21524,427336.0
21525,520800.0
21526,811461.0
21528,415000.0
21529,1226975.0
21530,159774.0
21532,291466.0
21533,709000.0
21534,724470.0
21535,1499239.62
21536,923276.0
21538,519000.0
21542,434460.0
21543,758000.0
21544,579000.0
21545,356000.0
21546,680000.0
21547,329000.0
21548,219000.0
21549,290000.0
21550,480000.0
21551,249000.0
21552,599000.0
21553,710000.0
21554,269000.0
21555,308120.0
21556,285000.0
21557,350000.0
21558,864890.0
21559,580000.0
21560,1085000.0
21561,490000.0
21562,510612.0
21563,480000.0
21564,749000.0
21565,680000.0
21566,585000.0
21567,429660.0
21568,880000.0
21569,840000.0
21570,680000.0
21571,365000.0
21572,795000.0
21573,415000.0
21574,775000.0
21576,662112.0
21577,399000.0
21578,485000.0
21579,539000.0
21580,199000.0
21581,283000.0
21582,569000.0
21583,449000.0
21584,369000.0
21585,430000.0
21586,925000.0
21587,799000.0
21588,564000.0
21589,392000.0
21590,499000.0
21591,498894.0
21592,413208.0
21593,310363.5
21594,278133.24
21595,300000.0
21596,1240000.0
21597,580000.0
21598,220000.0
21599,397000.0
21601,594192.48
21602,407000.0
21603,660000.0
21604,399000.0
21605,218000.0
21606,774900.0
21607,359000.0
21608,497000.0
21609,369000.0
21610,310000.0
21611,550000.0
21612,610000.0
21613,1149000.0
21615,790000.0
21616,694726.0
21617,620000.0
21618,1340000.0
21619,210000.0
21620,305000.0
21621,430992.0
21622,317999.0
21623,615000.0
21625,790000.0
21626,650000.0
21627,625000.0
21628,669000.0
21629,477000.0
21630,394830.0
21631,179000.0
21632,347493.0
21633,293814.0
21634,391602.0
21635,339962.0
21636,367934.0
21637,450000.0
21638,1068620.0
21639,620000.0
21640,499000.0
21641,1149000.0
21642,495000.0
21643,1344632.4
21644,299900.0
21645,775863.0
21646,860000.0
21648,355024.0
21649,362124.0
21650,313067.0
21651,367396.0
21652,355024.0
21653,338886.0
21654,390000.0
21655,1029449.0
21656,1050000.0
21657,389536.0
21658,1354000.0
21659,660000.0
21660,549000.0
21661,870000.0
21662,412371.0
21663,1349000.0
21664,899000.0
21665,335000.0
21666,649500.0
21667,338000.0
21669,635000.0
21670,235000.0
21671,258000.0
21672,1440000.0
21673,331100.0
21675,1020000.0
21676,1055760.0
21677,590000.0
21678,550000.0
21679,578000.0
21680,898000.0
21681,522000.0
21682,470000.0
21683,1130000.0
21684,629000.0
21685,1180000.0
21686,465000.0
21687,213000.0
21688,685000.0
21689,650000.0
21690,559000.0
21691,878000.0
21692,433761.0
21693,433662.0
21694,609000.0
21695,300000.0
21696,534352.0
21697,507611.0
21698,287749.0
21699,373842.0
21700,373470.0
21701,372678.0
21702,557242.0
21703,523880.0
21704,314244.0
21705,357016.0
21706,333033.0
21707,324779.0
21708,328692.0
21709,434176.0
21710,301576.0
21711,440000.0
21712,389000.0
21713,517524.0
21714,570000.0
21715,836000.0
21716,590000.0
21717,613561.0
21718,549000.0
21719,449000.0
21720,159000.0
21721,899999.0
21722,691756.0
21723,247000.0
21724,435000.0
21725,550000.0
21726,412362.0
21727,260000.0
21728,650000.0
21729,949000.0
21731,319500.0
21732,531760.0
21733,447408.0
21734,1300000.0
21735,757861.0
21736,420000.0
21737,335000.0
21738,465000.0
21739,299000.0
21740,480000.0
21741,429000.0
21742,999000.0
21743,1170000.0
21744,1499000.0
21745,657270.0
21746,570000.0
21747,360000.0
21748,699000.0
21749,160000.0
21750,559000.0
21753,289000.0
21755,287000.0
21756,495000.0
21757,239000.0
21758,339000.0
21759,210000.0
21760,690000.0
21761,1450000.0
21762,265000.0
21764,465000.0
21765,369000.0
21766,495000.0
21767,320000.0
21768,475000.0
21769,395500.0
21770,644500.0
21771,539000.0
21772,315000.0
21773,990000.0
21774,950000.0
21775,501948.0
21776,520000.0
21777,502584.0
21778,600765.0
21780,660000.0
21781,418000.0
21782,960000.0
21783,831667.2
21784,847704.0
21785,519000.0
21786,359000.0
21787,1320000.0
21788,398000.0
21789,450000.0
21790,569000.0
21791,740000.0
21793,370000.0
21794,466552.0
21795,380000.0
21796,799000.0
21797,675000.0
21798,499000.0
21799,849000.0
21800,357696.0
21801,699000.0
21802,483000.0
21803,381500.0
21805,309000.0
21806,461590.0
21808,559000.0
21809,790000.0
21810,1105843.0
21811,556330.0
21812,159999.0
21813,588000.0
21814,529000.0
21815,1015920.0
21816,260000.0
21817,549000.0
21818,550000.0
21819,599000.0
21820,419730.0
21821,495616.0
21822,388280.0
21823,298000.0
21824,430000.0
21825,185000.0
21826,580000.0
21827,545000.0
21828,390000.0
21829,699000.0
21830,729000.0
21831,658000.0
21832,275000.0
21833,529000.0
21834,589000.0
21835,465000.0
21837,489000.0
21838,359000.0
21839,589000.0
21840,780000.0
21841,649000.0
21842,592677.0
21843,1102000.0
21844,335000.0
21845,293000.0
21846,830000.0
21847,249000.0
21848,387200.0
21849,599000.0
21850,350000.0
21851,515000.0
21852,250000.0
21853,799000.0
21854,1219000.0
21855,410000.0
21856,290000.0
21857,469000.0
21858,187000.0
21859,630000.0
21860,685179.0
21861,525000.0
21862,425000.0
21864,555000.0
21865,899000.0
21866,980000.0
21867,630000.0
21868,710000.0
21869,490790.0
21870,355000.0
21871,1350000.0
21872,563730.0
21873,513245.0
21874,402120.0
21875,456690.0
21876,433840.0
21877,528360.0
21878,433840.0
21879,265000.0
21880,980000.0
21881,575000.0
21883,375000.0
21884,800000.0
21885,699000.0
21886,899990.0
21887,699000.0
21888,1230000.0
21889,925805.0
21890,575000.0
21891,690400.0
21892,619600.0
21893,279000.0
21894,425000.0
21895,549000.0
21896,350000.0
21897,430000.0
21898,245000.0
21899,840000.0
21900,490000.0
21901,155000.0
21902,225000.0
21903,419000.0
21904,360000.0
21905,739000.0
21906,1300000.0
21907,410400.0
21908,1100000.0
21909,409000.0
21910,438000.0
21911,679000.0
21912,429660.0
21913,649900.0
21914,739000.0
21915,490000.0
21916,469900.0
21917,523520.0
21918,575000.0
21919,779760.0
21921,492789.0
21922,327600.0
21923,360000.0
21924,581025.0
21925,489500.0
21926,899000.0
21927,347700.0
21928,1022283.0
21929,506041.02
21931,461318.0
21932,556480.0
21933,268900.0
21934,570000.0
21935,680000.0
21937,590000.0
21938,532000.0
21940,797087.0
21941,285000.0
21943,408639.0
21945,396906.0
21946,374682.0
21947,811699.0
21948,419000.0
21950,578608.0
21951,161721.0
21952,587900.0
21954,295608.0
21955,1092163.74
21956,724470.0
21957,651218.0
21959,859940.0
21961,519000.0
21962,648573.0
21966,414000.0
21968,384752.0
21969,492492.0
21970,736000.0
21971,412500.0
21973,429999.0
21974,1217700.0
21975,1474000.0
21977,690000.0
21978,250000.0
21979,1299000.0
21980,697356.0
21981,449000.0
21982,399000.0
21983,935000.0
21984,819300.0
21985,1214920.0
21986,299000.0
21987,395000.0
21988,319462.0
21990,377508.0
21991,175000.0
21992,608553.0
21993,657000.0
21994,515000.0
21995,235000.0
21996,345000.0
21997,1392976.0
21998,869000.0
21999,315300.0
22000,545000.0
22001,550000.0
22002,374000.0
22003,167900.0
22004,259000.0
22005,784000.0
22006,304000.0
22007,289000.0
22008,490000.0
22009,449000.0
22010,258000.0
22011,320000.0
22012,430000.0
22013,710000.0
22014,529000.0
22017,129000.0
22018,590000.0
22019,610000.0
22020,339000.0
22021,840000.0
22022,355000.0
22023,395000.0
22024,485000.0
22025,209000.0
22026,620000.0
22027,669000.0
22028,349000.0
22029,399000.0
22030,488000.0
22031,220000.0
22032,220000.0
22033,640000.0
22034,363327.0
22035,557100.0
22036,319000.0
22037,257295.48
22038,424925.0
22039,364296.0
22040,695000.0
22041,700000.0
22042,475000.0
22043,550000.0
22044,549000.0
22045,699000.0
22046,170000.0
22047,560000.0
22049,569000.0
22050,780000.0
22051,368553.0
22052,639280.0
22053,430795.0
22054,899600.0
22055,448800.0
22057,651200.0
22058,819300.0
22059,660000.0
22060,538424.0
22061,369000.0
22062,287000.0
22063,1027197.5
22064,359000.0
22065,362240.0
22066,849000.0
22067,640000.0
22068,285000.0
22069,760000.0
22070,389000.0
22071,250000.0
22072,767936.0
22073,456000.0
22074,729000.0
22076,507096.0
22077,567100.0
22078,370000.0
22079,282000.0
22080,459000.0
22081,780000.0
22082,660000.0
22083,790000.0
22084,555000.0
22085,712000.0
22086,555000.0
22087,555000.0
22088,522952.0
22089,342027.0
22090,555000.0
22091,1014000.0
22092,1495000.0
22093,649000.0
22094,245000.0
22095,695000.0
22096,800000.0
22097,859000.0
22098,620000.0
22099,490000.0
22100,470000.0
22101,589000.0
22102,449000.0
22104,562000.0
22105,607100.0
22106,842760.0
22107,755000.0
22108,544230.0
22109,809000.0
22110,755595.0
22111,537000.0
22112,540200.0
22113,694009.0
22114,981300.0
22115,320000.0
22117,579000.0
22120,329000.0
22121,299000.0
22122,1200000.0
22124,467316.0
22125,533000.0
22126,535000.0
22127,635000.0
22129,630000.0
22130,440000.0
22131,475000.0
22132,699000.0
22133,360000.0
22134,699000.0
22135,359000.0
22136,740000.0
22137,741642.0
22138,1299000.0
22139,315117.0
22140,1399000.0
22141,980000.0
22142,419600.0
